"(Intercept)","DOY","glacier_len_norm","noise_4kHz","runoff_racmo","site","temp_deep","temp_shallow","velocity","year","DOY:runoff_racmo","DOY:temp_deep","DOY:temp_shallow","df","logLik","AICc","delta","weight"
12.9778918347808,-0.0101959273668744,0.779645937824612,0.0528334180551344,NA,"+",NA,-19.6964651374376,-0.00527997748833608,"+",NA,NA,0.0831565394981143,10,-179.881606322251,380.367608248897,12.2826111926951,6.04863783554332e-05
-3.84335043913044,-0.0192417463364007,NA,0.0611695890950948,NA,"+",2.111705752715,-1.21378252908681,NA,"+",NA,NA,NA,8,-181.999830764133,380.393104151216,12.3081070950143,5.97201949685609e-05
9.31424305781039,-0.073549602810976,NA,0.0996097785879708,0.000386618522586246,NA,-26.4969607837988,NA,NA,NA,NA,0.0960944733757,NA,6,-184.087026382253,380.402313634071,12.3173165778693,5.94458310848941e-05
8.80658544979037,-0.0714141568152776,NA,0.0992425799740208,NA,NA,-25.0073107756043,NA,-1.44829406488435e-05,NA,NA,0.0905069951948918,NA,6,-184.087165527509,380.402591924584,12.3175948683821,5.94375600549358e-05
19.8089613007211,-0.105830467148848,NA,0.090677214507192,NA,NA,-43.7429677128871,5.077017552347,-9.5466919712999e-05,NA,NA,0.156767636669957,-0.0145880696277478,8,-182.008932734294,380.411308091539,12.3263110353369,5.91790898330182e-05
1.36577782230779,-0.00493774420142142,0.146588423043349,NA,NA,"+",-0.420624736981258,-23.1403557328524,NA,NA,NA,NA,0.100405009884903,8,-182.014680755655,380.422804134262,12.3378070780597,5.88399029212043e-05
37.0649533180671,-0.0398455233867137,NA,NA,NA,"+",NA,-0.335497457927648,-0.00929276270765569,NA,NA,NA,NA,6,-184.100051135845,380.428363141255,12.3433660850527,5.86765842828078e-05
3.98790363054342,-0.037440249024407,-0.410707790880875,0.0537082559799782,0.00438829097937614,"+",NA,1.57180167323071,NA,NA,-6.25339093435789e-05,NA,NA,9,-180.971614112842,380.436378910616,12.3513818544138,5.8441885935674e-05
1.54378686025789,-0.0349152781337474,-0.97416255266039,0.0667645195666523,-0.00510010728510771,"+",NA,NA,NA,NA,NA,NA,NA,7,-183.080990249764,380.467157611245,12.3821605550433,5.75493883730494e-05
17.2814618496306,-0.0960124227529773,0.192275765804184,0.0908761512574519,NA,NA,-40.3328860098943,1.52030051560838,-8.358760666098e-05,NA,NA,0.14375741412059,NA,8,-182.057313919779,380.508070462509,12.4230734063071,5.63840931135649e-05
22.6857928190403,-0.117120245164877,0.524388474821927,0.0921396345999746,NA,NA,-49.537706588301,6.43064747018474,NA,NA,NA,0.177784911427855,-0.01968569029326,8,-182.059515769397,380.512474161744,12.4274771055421,5.62600803984882e-05
-4.26680676885619,-0.0200838383392246,-0.525295907875212,0.0653781861095738,NA,NA,2.09130707968237,-1.37234257578256,6.38700554086135e-06,"+",NA,NA,NA,8,-182.083926026981,380.561294676913,12.4762976207105,5.49033833723865e-05
-5.80437451279603,-0.000635791860688543,0.203086799391617,0.0593937232212928,NA,"+",-0.0114649259796319,-22.4325486014871,NA,NA,NA,NA,0.0967197385204594,9,-181.037477028651,380.568104742234,12.483107686032,5.47167534795782e-05
15.2633779778071,-0.00730806284543402,0.612311345562842,NA,NA,"+",2.23171987662266,-21.4863732074264,-0.00506469742644346,"+",NA,NA,0.0871252985610554,10,-179.984159529882,380.57271466416,12.4877176079581,5.45907787379862e-05
3.49757975013407,-0.0240345305825881,NA,NA,NA,"+",1.84633303292471,-1.11905726333827,NA,"+",NA,NA,NA,7,-183.148144006708,380.601465125132,12.5164680689297,5.38116372973637e-05
21.8911766026766,-0.112831504732692,NA,0.0862492543251239,-0.00197177003646662,NA,-44.1738983056292,7.56285889848553,NA,NA,NA,0.15826508450552,-0.0248911214749323,8,-182.104731287595,380.602905198141,12.5179081419393,5.37729049001706e-05
33.9019361757917,-0.0377397923695897,NA,NA,NA,"+",-0.0475026491548536,NA,-0.00839609639902053,NA,NA,NA,NA,6,-184.232000916516,380.692262702598,12.6072656463955,5.14232786359393e-05
33.8699668446943,-0.0376061221838994,-0.0206210946196271,NA,NA,"+",NA,NA,-0.00840645757665367,NA,NA,NA,NA,6,-184.232558805776,380.693378481116,12.6083814249145,5.13945981421145e-05
18.1080471863078,-0.0989169776046901,0.433980939169792,0.0896789753319895,-0.000804982684965343,NA,-41.1673768083661,1.52933027333538,NA,NA,NA,0.146534852591486,NA,8,-182.15429935419,380.702041331332,12.6170442751295,5.11724677072888e-05
-1.30958610864995,-0.0230384117880815,-0.493829616822629,0.0624929755061243,NA,NA,-0.00658961386130028,NA,-0.000149456666976006,"+",NA,NA,NA,7,-183.202532413155,380.710241938027,12.6252448818252,5.09630746475321e-05
12.1962854040309,-0.00457920591756822,0.753941306007425,0.0599301156160894,NA,"+",2.50686066451855,-21.130849102271,-0.00625972689902982,"+",NA,NA,0.0852014852236091,11,-179.035587055741,380.798446838755,12.7134497825532,4.87643197907106e-05
20.0539060722632,-0.0987235113094304,1.02258265775633,0.0703410411090712,0.0509860634938569,"+",-42.4944190534306,-2.78773619406546,NA,NA,-0.00024476637178211,0.156370673458495,0.022045247084289,12,-178.003479412034,380.868837277107,12.7838402209048,4.70778999040674e-05
-14.5649949926966,NA,NA,0.106096908011591,NA,NA,4.04055030729575,-1.51842352061196,NA,"+",NA,NA,NA,5,-185.360752357946,380.884106341908,12.7991092857055,4.67198506602916e-05
1.26492393366791,-0.0155122396133328,-0.258127589565744,NA,NA,NA,1.65768397350758,-11.8021585326681,5.71954947880737e-05,"+",NA,NA,0.0442541957802477,8,-182.322290554304,381.038023731559,12.9530266753569,4.32592224811976e-05
-2.4235343445636,-0.0240934068501709,NA,0.0789627386932803,NA,"+",NA,NA,NA,NA,NA,NA,NA,5,-185.460805616603,381.084212859222,12.9992158030204,4.22716176529268e-05
24.7265610887293,-0.0899058663881908,0.895324440134883,NA,0.0266753055806706,"+",-34.2821793145542,-4.04040123697306,NA,NA,-0.000143449397605184,0.124012495151481,0.0277214766023333,11,-179.196568431447,381.120409590167,13.0354125339645,4.15134519423149e-05
6.76972660623277,-0.0245889335166018,0.198667521804302,NA,0.00434179999907467,"+",-0.72255419357168,-13.0556224673144,NA,NA,-5.22769000347273e-05,NA,0.0619548701863638,10,-180.296746716944,381.197889038284,13.1128919820819,3.99359848681026e-05
-39.1619862198785,NA,NA,0.0712885652671251,-0.00694695630287633,"+",3.65192798326305,NA,0.00953639002370857,"+",NA,NA,NA,8,-182.403946200881,381.201335024712,13.1163379685098,3.98672346822416e-05
9.82409292774715,-0.0416914836923158,-1.14217392635819,NA,-0.00565577874487948,"+",NA,NA,NA,NA,NA,NA,NA,6,-184.486873210491,381.202007290547,13.1170102343447,3.98538362442923e-05
11.9000524798534,-0.0448616171468962,-0.195113198718565,NA,-0.0076747668572555,"+",-1.23380885845692,1.98785860234884,NA,NA,-1.20028776168924e-05,NA,NA,9,-181.356227630602,381.205605946135,13.1206088899333,3.97821906053525e-05
1.43503787351297,-0.0342431061838322,NA,0.0685571310208341,-0.0218748581353064,"+",NA,NA,NA,NA,7.47130051372051e-05,NA,NA,7,-183.456519601175,381.218216314066,13.1332192578636,3.95321456930189e-05
6.2107241719263,-0.0285563435653099,-0.471976459342738,NA,NA,NA,-0.299870260059132,NA,-0.000120100570427854,"+",NA,NA,NA,6,-184.496985691549,381.222232252663,13.1372351964613,3.94528460004676e-05
3.69125759722654,-0.0258874880398127,-0.530716087233049,NA,NA,NA,1.69933220697016,-1.32104787630857,2.74268205422756e-05,"+",NA,NA,NA,7,-183.479041941209,381.263260994135,13.1782639379326,3.86517408693879e-05
1.13336947732896,-0.0342055317064933,NA,0.0714138867721248,-0.00522283032889374,"+",0.0602961087064567,NA,NA,NA,NA,NA,NA,7,-183.497159744266,381.299496600248,13.2144995440462,3.79577619109487e-05
-2.12907982317567,-0.0311264588700904,NA,0.0957363820683749,-0.00437328321259759,NA,NA,NA,NA,NA,NA,NA,NA,4,-186.601768209442,381.311644526992,13.2266474707901,3.77279066283769e-05
13.2080531340985,-0.0294885800835047,NA,0.0583549474321692,NA,"+",NA,-0.450737202392339,-0.0042161104826745,"+",NA,NA,NA,8,-182.461362604124,381.316167831198,13.2311707749961,3.76426756467519e-05
31.8715886711779,-0.0334423332390478,NA,0.0705301606761947,NA,"+",1.26069321361384,-0.800097492674588,-0.0106505693476395,NA,NA,NA,NA,8,-182.471321582322,381.336085787595,13.2510887313931,3.72696536029163e-05
16.7120647294351,-0.0324527085343104,NA,NA,NA,"+",NA,-0.453514667996137,-0.00325236930487181,"+",NA,NA,NA,7,-183.524202007186,381.35358112609,13.2685840698875,3.69450528202965e-05
9.22919886866872,-0.0689639118168642,NA,0.0837327838270933,-0.0014702783792466,"+",-22.4492865881716,NA,NA,NA,NA,0.0852200465402745,NA,8,-182.485665161582,381.364772946114,13.2797758899118,3.67388890043876e-05
-15.2885026592369,NA,NA,0.110651448550823,-0.00338734501013686,NA,4.65568884138314,-1.2758495934813,NA,"+",NA,NA,NA,6,-184.592288708266,381.412838286097,13.3278412298945,3.58664805506162e-05
18.3082203705385,-0.101894353692689,NA,0.0976352445300027,0.0652024333528663,NA,-42.4668480846702,1.77710440366896,-9.17179908353765e-05,NA,-0.000296331761085974,0.151652046411633,NA,9,-181.460554874316,381.414260433564,13.3292633773618,3.58409859037396e-05
10.0407823575406,-0.0727343655778373,-0.31705977188781,0.0849042722853439,NA,"+",-25.7612995571158,NA,NA,NA,NA,0.0975495298388628,NA,8,-182.515698585154,381.424839793259,13.3398427370574,3.56518991080837e-05
24.5376581807465,-0.126267740608631,NA,0.0974566574346645,0.0708448468101886,NA,-51.8343113409317,8.19498442885875,NA,NA,-0.000323587459571226,0.186821215794424,-0.0262165872900193,9,-181.476749414702,381.446649514336,13.3616524581338,3.52652322263289e-05
5.86635593379364,-0.0289025017851264,-0.379696167981192,NA,NA,"+",NA,-0.42805005955857,NA,"+",NA,NA,NA,7,-183.578401630344,381.461980372404,13.3769833162017,3.49959425204918e-05
26.0608022849163,-0.0950792495192745,NA,NA,-0.00287363310910517,NA,-32.4900356573824,1.60597277549284,NA,NA,NA,0.110909894829268,NA,6,-184.625009660126,381.478280189817,13.393283133615,3.47118878658626e-05
-0.534336809521391,-0.0249560775518343,-0.372625802637159,0.0555209708518544,NA,"+",NA,-0.42354940040435,NA,"+",NA,NA,NA,8,-182.59593898963,381.585320602211,13.5003235460091,3.29029398815052e-05
27.145886030103,-0.0983986665050266,NA,NA,NA,NA,-36.9451104046673,1.66030126968338,-9.59805524565714e-05,NA,NA,0.127490390344704,NA,6,-184.727748887058,381.68375864368,13.5987615874784,3.13226973952477e-05
10.7014854062731,-0.025784172958044,NA,0.0594491462206895,NA,"+",0.396445687258676,NA,-0.00377413808641693,"+",NA,NA,NA,8,-182.645570400521,381.684583423993,13.5995863677907,3.13097828862698e-05
1.19403025834716,-0.035633197119858,NA,0.0804986864659753,-0.0039095668903141,NA,-1.33308488493321,NA,NA,NA,NA,NA,NA,5,-185.762432845212,381.687467316441,13.6024702602385,3.1264668397216e-05
19.9454527378038,-0.109204551954096,0.287001439204711,0.0997398140522657,0.0675614812465306,NA,-46.993763372712,1.74956859422561,NA,NA,-0.000304072048403458,0.168495971832629,NA,9,-181.604419510775,381.701989706481,13.6169926502794,3.10384717655109e-05
10.5579025242011,-0.0271459306777781,-0.133006720205883,0.0580643007081891,NA,"+",NA,NA,-0.00350350137251714,"+",NA,NA,NA,8,-182.687572313399,381.768587249748,13.6835901935459,3.00219472175637e-05
14.4073550722067,-0.0292811368250853,NA,NA,NA,"+",0.255764994264727,NA,-0.00277197755595453,"+",NA,NA,NA,7,-183.738846412453,381.782869936622,13.6978728804204,2.98083139041769e-05
13.1014528169576,-0.0298581313132883,-0.231582386837779,NA,NA,"+",NA,NA,-0.00226078300238726,"+",NA,NA,NA,7,-183.739205340227,381.783587792172,13.6985907359696,2.97976167922642e-05
5.12920249677638,-0.0262493044541586,-0.381885807921262,NA,NA,"+",0.284506733248364,NA,NA,"+",NA,NA,NA,7,-183.763419785023,381.832016681762,13.7470196255597,2.90847497171355e-05
27.0338720671372,-0.0341807950863082,0.0664106616294726,0.0648075720403999,NA,"+",NA,-0.361099928645138,-0.0085499688268357,NA,NA,NA,NA,8,-182.739436221581,381.872315066113,13.7873180099106,2.85045801086313e-05
-1.61150523769888,-0.0217293293540238,-0.369690491753962,0.0567541687623648,NA,"+",0.421480420422338,NA,NA,"+",NA,NA,NA,8,-182.746255117134,381.885952857218,13.8009558010163,2.83108715439046e-05
-0.78606959957984,-0.0328244195541466,-1.45649485271222,0.0889641928315776,-0.00424473463444429,NA,NA,NA,-0.000235431580966853,NA,NA,NA,NA,6,-184.851873034559,381.932006938683,13.8470098824805,2.76664045128347e-05
28.7100137155095,-0.104519272204809,0.346122948851263,NA,NA,NA,-40.2899681351592,1.66990991637491,NA,NA,NA,0.139665841802614,NA,6,-184.864380584532,381.957022038629,13.8720249824265,2.73225206312873e-05
20.2882884321714,-0.0789919762437453,NA,NA,NA,"+",-24.9815116363851,NA,NA,NA,NA,0.0927288380911737,NA,6,-184.876820652083,381.981902173732,13.8969051175295,2.69847320415967e-05
-0.258342342736468,-0.0294596647113078,NA,0.0791270573402464,NA,NA,-1.56961897519825,NA,NA,NA,NA,NA,NA,4,-186.940206547011,381.988521202131,13.9035241459287,2.68955733051635e-05
-0.0376438452916297,-0.018567950793582,0.166125681907877,0.0511808487552042,0.0181342399150546,"+",-0.332255997250963,-13.9155399518459,NA,NA,-0.000110328297401495,NA,0.0645977341121485,11,-179.631617308942,381.990507345158,13.9055102889556,2.68688773351739e-05
9.82519746571083,-0.0406827924520505,NA,NA,-0.043235303686462,"+",NA,NA,NA,NA,0.000167844540939917,NA,NA,6,-184.884610633952,381.997482137469,13.9124850812668,2.67753381146103e-05
8.18371584570314,-0.0680012457761016,-0.666922271833741,0.095810052692842,NA,NA,-22.8115424802821,NA,-8.3832068213871e-05,NA,NA,0.0827703779913826,NA,7,-183.848391978224,382.001961068165,13.9169640119632,2.67154427645292e-05
11.7741395901493,-0.0245546212708381,NA,0.0639775650499604,NA,"+",2.23067856875203,-1.29642379959775,-0.00481715774895074,"+",NA,NA,NA,9,-181.757898489751,382.008947664433,13.9239506082313,2.66222805745606e-05
30.2453425374008,-0.11112129629369,NA,NA,NA,NA,-42.0737915217329,4.27795373723061,NA,NA,NA,0.147009358854899,-0.0111429070031102,6,-184.902943546868,382.0341479633,13.9491509070983,2.62889403396311e-05
-2.00717135069891,-0.0250172511822465,-1.06406183523839,0.0743578624254434,NA,"+",NA,NA,NA,NA,NA,NA,NA,6,-184.93070979985,382.089680469265,14.0046834130626,2.55690357491836e-05
5.73432798724722,-0.0397965809581592,-0.249928595504086,0.0472265817857267,0.0043585596283855,"+",-0.89099753233934,1.77304820299191,NA,NA,-6.26103566717058e-05,NA,NA,10,-180.757524062588,382.119443729571,14.0344466733691,2.51913441197251e-05
23.7599993736323,-0.0311612801331677,0.0312086452308195,0.0650064641271517,NA,"+",0.211926464211178,NA,-0.00774612489425854,NA,NA,NA,NA,8,-182.87976417889,382.152970980731,14.0679739245293,2.47725657876375e-05
20.6625710594541,-0.107016882294721,NA,0.0860599954599761,-0.00241695521239968,NA,-41.1643329173987,7.53357987583258,-0.000108390769013833,NA,NA,0.146539192336776,-0.0240348683156057,9,-181.830280167712,382.153711020356,14.0687139641541,2.47634011431465e-05
9.37803572493107,-0.0728392235261262,-0.386547321528627,0.0960797336148726,-5.16961557390725e-05,NA,-25.4054737679122,NA,NA,NA,NA,0.0922086771254572,NA,7,-183.970544668051,382.246266447818,14.1612693916163,2.36435201762255e-05
-40.8927508246118,NA,NA,NA,-0.00731318319290669,"+",3.81428112710099,NA,0.0123478097505856,"+",NA,NA,NA,7,-183.987082109345,382.279341330407,14.1943442742053,2.32557321976531e-05
40.6681614957643,-0.0397391332898966,NA,NA,NA,"+",0.732673817086435,-0.596334854483687,-0.0106382099566869,NA,NA,NA,NA,7,-184.009655791995,382.324488695708,14.2394916395055,2.27366455700708e-05
9.48857366294942,-0.0758400829683965,NA,0.104043401609909,0.023470190089124,NA,-27.9248419792804,NA,NA,NA,-0.000102061204016034,0.101634470944801,NA,7,-184.012088239672,382.32935359106,14.2443565348578,2.26814070789965e-05
-3.85276974530555,-0.0195560517636762,-0.43768078356384,0.0607955815519735,NA,"+",2.1695116548145,-1.24248594155205,NA,"+",NA,NA,NA,9,-181.91933257219,382.331815829312,14.2468187731096,2.26535007464734e-05
-4.49662524575674,-0.0228827774491193,NA,0.0969118303371797,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-188.137168402934,382.339026832823,14.2540297766211,2.25719705766654e-05
10.314988095062,-0.0419182456855664,NA,NA,-0.00561475991050859,"+",-0.280407659412559,NA,NA,NA,NA,NA,NA,6,-185.075985354418,382.380231578402,14.2952345221997,2.2111692119056e-05
16.1143746975208,-0.0283816382698275,NA,NA,NA,"+",1.94938775427684,-1.19389783887051,-0.00381533071989854,"+",NA,NA,NA,8,-182.994322273972,382.382087170895,14.2970901146929,2.20911864880973e-05
-0.946702928920759,-0.0332477553527991,-0.747173584339238,0.0882210360267357,-0.00481095470011687,NA,NA,NA,NA,NA,NA,NA,NA,5,-186.136864929875,382.436331485766,14.3513344295636,2.150007815197e-05
23.2441005117423,-0.117911112208788,0.472765629797683,0.0886752039147845,-0.00168391367907989,NA,-47.6171865571857,8.10776615538109,NA,NA,NA,0.170319876681041,-0.0262819618695706,9,-181.972642928828,382.438436542587,14.3534394863848,2.14774606137728e-05
20.9884797242766,-0.110301018663078,0.277966842692223,0.0915754368427499,NA,NA,-46.18064149697,5.66058522407356,-7.08012886093996e-05,NA,NA,0.16545207339112,-0.0165876449116432,9,-181.976484361431,382.446119407793,14.3611223515906,2.13951146608204e-05
-3.23052610236506,-0.0247673983572522,-1.37516984882254,0.0923217374356333,NA,NA,NA,NA,-0.00027254025134932,NA,NA,NA,NA,5,-186.146487766935,382.455577159886,14.3705801036836,2.12941786606019e-05
16.2265835140404,-0.0906342932489498,0.0516132777276404,0.0873467772439558,-0.00154528548458546,NA,-35.9455730015177,1.55034321243636,-0.000105895450328012,NA,NA,0.127215914236234,NA,9,-181.981567551027,382.456285786986,14.3712887307843,2.12866351810161e-05
9.06082317124529,-0.0725886229619994,NA,0.0998004276798263,0.000350943217030821,NA,-25.9711331808582,NA,-1.31102230933519e-05,NA,NA,0.0941413667419238,NA,7,-184.082424769154,382.470026650025,14.3850295938232,2.11408880578459e-05
-2.51491735569433,-0.0300389203249624,NA,0.0990559148581622,-0.00388659760327397,NA,NA,NA,-0.000117864507850819,NA,NA,NA,NA,5,-186.16619590276,382.494993431536,14.4099963753343,2.08786185038532e-05
-13.8051581431928,NA,NA,0.106775262417979,-0.00474111139320227,NA,3.30774710392607,NA,NA,"+",NA,NA,NA,5,-186.166953328048,382.496508282113,14.4115112259111,2.08628104976601e-05
37.1411610192306,-0.039858655730234,0.0138835246071751,NA,NA,"+",NA,-0.335973952973417,-0.0093160158888448,NA,NA,NA,NA,7,-184.099974554651,382.505126221018,14.4201291648162,2.07731066888131e-05
3.43974831911313,-0.0243345213162668,-0.449841721810169,NA,NA,"+",1.91616403141669,-1.15089748943276,NA,"+",NA,NA,NA,8,-183.06031816382,382.51407895059,14.4290818943882,2.06803264994479e-05
-14.7975238866645,NA,NA,0.102366814848175,NA,NA,4.49338005968685,-1.89294063146105,0.000105749562571525,"+",NA,NA,NA,6,-185.148205079294,382.524671028154,14.4396739719518,2.05710921981509e-05
3.59369076959068,-0.038678162391751,NA,0.0691137316878749,-0.00565171541413791,NA,-1.97785998377644,0.715698783388525,NA,NA,NA,NA,NA,6,-185.149901370528,382.528063610622,14.4430665544202,2.05362272137217e-05
1.27827941491374,-0.0345191641972088,-0.988954275541492,0.0675611052161659,-0.00519823991149909,"+",0.172914248108626,NA,NA,NA,NA,NA,NA,8,-183.071613521033,382.536669665016,14.4516726088144,2.0448049121918e-05
1.51139263315365,-0.0349494757017792,-0.995008288407947,0.0671609162554368,-0.00188442862882232,"+",NA,NA,NA,NA,-1.4382434365701e-05,NA,NA,8,-183.079668890578,382.552780404108,14.4677833479055,2.0283994178465e-05
-36.8413034803772,NA,NA,0.0745916498399202,-0.00619970691427022,"+",4.55095356362269,-0.832542824707192,0.00842673698451336,"+",NA,NA,NA,9,-182.058593070316,382.610336825564,14.5253397693617,1.97085765762535e-05
-14.6983664977665,NA,-0.517618776871453,0.104301384901096,NA,NA,4.38586665145654,-1.71778247193685,NA,"+",NA,NA,NA,6,-185.193304880583,382.614870630732,14.5298735745301,1.96639497545208e-05
-12.9918795100918,NA,NA,0.0949029508027698,-0.00600890528355741,"+",4.41639915174918,NA,NA,"+",NA,NA,NA,7,-184.170093205891,382.645363523499,14.5603664672965,1.93664183110188e-05
-4.61764888289728,-0.0227639553457943,NA,0.101014458186594,NA,NA,NA,NA,-0.000157807873949443,NA,NA,NA,NA,4,-187.316422331973,382.740952772054,14.655955715852,1.84625790030649e-05
33.7967748315102,-0.0377244934748179,-0.0204325980154276,NA,NA,"+",-0.0474085483803861,NA,-0.00836391587812055,NA,NA,NA,NA,7,-184.231837710786,382.768852533289,14.6838554770865,1.82068163072096e-05
-7.42825857180314,-0.0122889960429454,NA,0.101230388859793,NA,NA,NA,-12.5356498691463,NA,NA,NA,NA,0.0513447809335565,5,-186.319670337902,382.801942301821,14.7169452456189,1.79080648574485e-05
19.3929612866404,-0.0736796939595317,NA,NA,NA,NA,-20.9017107214743,NA,NA,NA,NA,0.0715366729601104,NA,4,-187.355073867858,382.818255843825,14.7332587876226,1.77625869947143e-05
3.68871012005925,-0.0376075561357378,NA,0.0708662102496117,-0.00584903741348443,NA,-2.1631671389786,1.11691176278978,-0.000188620199892417,NA,NA,NA,NA,7,-184.264542755381,382.834262622479,14.7492655662771,1.76209934654116e-05
-2.50737211940092,-0.0228731980403853,NA,0.0768939045067183,NA,"+",NA,0.305938383352075,NA,NA,NA,NA,NA,6,-185.317338684046,382.862938237658,14.7779411814555,1.73701496241461e-05
-15.6170462071901,NA,NA,0.106496250599564,-0.00361439341734421,NA,5.23605199861112,-1.70444900133134,0.000127854439461765,"+",NA,NA,NA,7,-184.285424278744,382.876025669205,14.7910286130028,1.725685538897e-05
-1.18191351976437,-0.0263206704477318,NA,0.0751895288652852,NA,"+",-0.602015276147477,NA,NA,NA,NA,NA,NA,6,-185.332000953348,382.892262776261,14.8072657200585,1.7117321856397e-05
24.8737476035622,-0.0893916012603934,NA,NA,-0.00335235593557312,NA,-29.5459669403659,1.80727298047218,-0.000118266387008138,NA,NA,0.0993997728093142,NA,7,-184.306501876593,382.918180864903,14.8331838087008,1.68969288495055e-05
-0.875884050265679,-0.0284855638121416,NA,0.0847106286425202,NA,NA,-1.41450110436417,NA,-0.000130138009337211,NA,NA,NA,NA,5,-186.395357041913,382.953315709843,14.8683186536406,1.66026854780412e-05
-13.9703707635153,NA,NA,0.0942678547691909,-0.00500796818760803,"+",5.68367412282542,-1.2862211572702,NA,"+",NA,NA,NA,8,-183.310543797409,383.014530217769,14.9295331615666,1.61022208601382e-05
-3.183527050891,-0.0175368719916887,NA,0.0804162636606421,NA,NA,-1.55936086537682,-11.8744413238427,NA,NA,NA,NA,0.0501293770666602,6,-185.419865514511,383.067991898588,14.9829948423857,1.5677496868518e-05
31.1691382694063,-0.114444400158265,NA,NA,-0.00382762487030722,NA,-38.9727932016827,8.37815774005096,NA,NA,NA,0.134947486077726,-0.0271264053692474,7,-184.422480130166,383.150137372049,15.0651403158474,1.50466236970464e-05
1.81429149079942,-0.0368751816282481,-0.614666036511597,0.075948866730558,-0.00429966478485876,NA,-1.20962331839061,NA,NA,NA,NA,NA,NA,6,-185.466918345306,383.162097560177,15.0771005039754,1.49569119815931e-05
0.554880078800591,-0.0342429863999559,NA,0.0846845215770531,-0.00353373444709741,NA,-1.23174456759954,NA,-9.60689836321446e-05,NA,NA,NA,NA,6,-185.479615629849,383.187492129264,15.1024950730615,1.47682004118757e-05
23.3340160600652,-0.120518123870753,NA,0.0965467043684608,0.0657163124803594,NA,-48.8069807682785,8.13920242240598,-8.91914143351004e-05,NA,-0.000302470191221086,0.175106389868125,-0.0254665511219367,10,-181.293821164057,383.192037932509,15.1070408763069,1.47346718631756e-05
9.74432678319909,-0.041341353921177,-1.03733240399699,NA,-0.021933038449994,"+",NA,NA,NA,NA,7.28671262568685e-05,NA,NA,7,-184.452109201839,383.209395515395,15.1243984591927,1.46073460354436e-05
27.6700669389825,-0.100697937713295,NA,NA,0.0336170193570313,NA,-35.4867861362835,1.76546078297471,NA,NA,-0.000162595388652388,0.121798284695688,NA,7,-184.460152157301,383.225481426319,15.140484370117,1.44903310059949e-05
-1.95856065231178,-0.0312947831045559,NA,0.0948878986266328,-0.0048574782658456,NA,NA,0.177383059772772,NA,NA,NA,NA,NA,5,-186.551153081386,383.264907788788,15.1799107325856,1.42074776147119e-05
-15.3630187427601,NA,-0.418297486575278,0.108959555419146,-0.00328982592691203,NA,4.91784135326681,-1.44163302105891,NA,"+",NA,NA,NA,7,-184.482097582148,383.269372276012,15.1843752198104,1.41757984345364e-05
9.918607484294,-0.0418686671633068,-1.13113557422362,NA,-0.00559794055686977,"+",-0.0974980267502848,NA,NA,NA,NA,NA,NA,7,-184.483876267676,383.272929647068,15.1879325908659,1.41506065578716e-05
8.33191953194781,-0.0649883470427089,-0.475048193226458,0.0804344004761997,-0.00193909683836615,"+",-19.6872412551124,NA,NA,NA,NA,0.0750079487725087,NA,9,-182.397903746371,383.288958177673,15.203961121471,1.40376530669146e-05
-39.2728807975011,NA,-0.038991175180581,0.0711462024493266,-0.0069251214059701,"+",3.64323213576443,NA,0.00957628683653504,"+",NA,NA,NA,9,-182.403506438233,383.300163561397,15.2151665051953,1.39592243334836e-05
1.32911339011233,-0.034085999018202,NA,0.0689069056592289,-0.0219585733961069,"+",0.066091479513008,NA,NA,NA,7.49168487190642e-05,NA,NA,8,-183.455121824936,383.303686272822,15.2186892166199,1.39346588146241e-05
7.04732818073363,-0.0307735579472914,NA,NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,4,-187.599551904243,383.307211916595,15.2222148603925,1.39101161316325e-05
-2.12549103906541,-0.0311241901824193,NA,0.0956910971433036,-0.0046946387583827,NA,NA,NA,NA,NA,1.43914010260734e-06,NA,NA,5,-186.601752312784,383.366106251583,15.2811091953814,1.35064748258332e-05
1.08498457032366,-0.0352555429965473,-1.29447735147186,0.0804128405594883,-0.00392515329350039,NA,-0.872310811126753,NA,-0.000207095479261285,NA,NA,NA,NA,7,-184.538703854214,383.382584820144,15.2975877639418,1.33956483325732e-05
12.2458350620116,-0.0292577245054165,-0.116203590042724,0.0580717999146408,NA,"+",NA,-0.44968564467242,-0.00391671003883577,"+",NA,NA,NA,9,-182.456523787433,383.406198259797,15.3212012035951,1.32384196696507e-05
15.0057712003808,-0.0320402310446883,-0.207436577821799,NA,NA,"+",NA,-0.450471490114767,-0.00273776586455992,"+",NA,NA,NA,8,-183.508143940936,383.409730504823,15.3247334486214,1.3215059633049e-05
17.1424900707677,-0.0674083411076121,NA,NA,-0.00301798053712109,"+",-16.1816881536308,NA,NA,NA,NA,0.0601416259207234,NA,7,-184.554746143828,383.414669399372,15.3296723431698,1.31824660007515e-05
32.4947424272447,-0.0335292835010328,0.114857589034531,0.070771827960038,NA,"+",1.26877358993219,-0.80636460503362,-0.0108517095596213,NA,NA,NA,NA,9,-182.466170643723,383.425491972377,15.3404949161745,1.31113245573771e-05
