"(Intercept)","glacier_len_norm","ice_cover_percent","noise_4kHz","runoff_racmo","salt_shallow","I(salt_shallow^2)","site","temp_deep","I(temp_deep^2)","temp_shallow","I(temp_shallow^2)","year","ice_cover_percent:salt_shallow","ice_cover_percent:temp_deep","ice_cover_percent:temp_shallow","df","logLik","AICc","delta","weight"
481.576777742075,2.41315117068489,-674.586788053761,NA,NA,-14.6353991363164,NA,"+",25.5105111976256,-19.9574215794604,-1.17954191865548,NA,"+",20.2538596532256,-9.37651746290067,-1.74296464462042,13,-160.583763850261,348.491164064159,6.07085634337835,0.000630622200724854
209.233995913979,NA,-0.228518995268286,NA,NA,-6.39893818173061,NA,"+",14.5298879355371,-12.3436652736637,NA,NA,"+",NA,NA,NA,8,-165.994124199149,348.502534112584,6.08222639180332,0.000627047269657968
101.931355367784,NA,-0.228512934165736,NA,NA,NA,-0.0953978242080736,"+",14.5249230014343,-12.3399053384668,NA,NA,"+",NA,NA,NA,8,-165.995463641613,348.505212997513,6.08490527673229,0.000626207938161361
177.423996045162,NA,-62.8840632865164,NA,NA,-5.38372702642098,NA,NA,2.96149637001829,NA,-1.14613235921294,NA,"+",1.86550216516217,NA,NA,7,-167.054580226566,348.507736965588,6.08742924480782,0.000625418172179924
22509.9697941146,NA,-574.361115579252,NA,NA,-1336.2687018888,19.8285748978267,"+",2.49489994502252,NA,NA,NA,"+",17.2767347696393,-9.4908631169999,NA,10,-163.86122521979,348.513817346056,6.09350962527515,0.000623519669328105
108.658103567983,NA,-55.9114127530554,NA,NA,-3.28653987996719,NA,NA,0.817969371844576,NA,NA,NA,"+",1.65777949696552,NA,NA,6,-168.113792192303,348.525456725031,6.10514900425045,0.000619901516936754
39544.1442814941,NA,-471.734830853099,NA,-0.00399756729934198,-2352.37064139946,34.9784089642407,NA,13.9953451505649,-9.96252118359712,NA,1.6368209244947,"+",14.1953532403989,-8.09529450472276,NA,11,-162.787099343277,348.527267278611,6.10695955783046,0.000619340588417473
-3.17050374283227,NA,-0.222250890210238,-0.00727258881755086,NA,NA,NA,NA,9.97032038539389,-9.21400481701737,NA,1.21934110707035,"+",NA,NA,NA,7,-167.066300240684,348.531176993823,6.11086927304302,0.000618131048381783
233.255183554299,1.21247035343521,0.589038027830702,-0.013151561462244,NA,-7.07983875645939,NA,NA,15.4218604403429,-12.9726279634387,NA,NA,"+",NA,-1.38349690574361,NA,9,-164.946567403501,348.538296097324,6.11798837654362,0.000615934690270842
174.056433278021,0.473061919887767,-0.253259332870437,NA,NA,-5.27521849849122,NA,NA,2.63685656591319,NA,-0.962657929170084,NA,"+",NA,NA,NA,7,-167.071500941813,348.541578396082,6.12127067530167,0.000614924678453212
114.521589476397,1.21226440841092,0.588924410168819,-0.0131595092655353,NA,NA,-0.105536339754123,NA,15.4151493075592,-12.9673091328729,NA,NA,"+",NA,-1.38332785510893,NA,9,-164.948220686892,348.541602664107,6.12129494332612,0.000614917216994916
85.6006336118496,0.473263158683514,-0.253248972386053,NA,NA,NA,-0.0786483123295532,NA,2.63555831476501,NA,-0.96222325219269,NA,"+",NA,NA,NA,7,-167.072129664866,348.542835842188,6.12252812140747,0.000614538182644216
-3.85071953882023,NA,-0.218293776075848,NA,NA,NA,NA,NA,9.89597282414115,-9.14035391932304,-0.00512914649300905,1.14615561330908,"+",NA,NA,NA,7,-167.077512571289,348.553601655034,6.13329393425346,0.000611239068491237
-2.19168105988816,NA,-0.263598293658504,NA,-0.00117700194307202,NA,NA,NA,1.59739867510116,NA,-0.61060894345371,NA,"+",NA,NA,NA,6,-168.132134337891,348.562141016207,6.14183329542618,0.000608634836482598
-3.57618255877855,0.705954824265671,-0.2465448684063,NA,NA,NA,NA,NA,10.32517395502,-9.79503476239791,0.189167600670415,NA,"+",NA,NA,NA,7,-167.085623228513,348.569822969481,6.14951524870099,0.000606301568178058
25115.1295034886,NA,-0.25388851093701,NA,NA,-1493.30449746545,22.1942285194934,NA,3.12632134276687,NA,-1.19669469850972,NA,"+",NA,NA,NA,7,-167.085905255277,348.570387023009,6.1500793022289,0.000606130599018877
-1.60593048696587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93011313646549,"+",NA,NA,NA,3,-171.244590526306,348.573391578928,6.1530838581474,0.000605220706006778
-4.32372291930466,0.620767327253808,-0.241301526376646,0.00746917243951877,NA,NA,NA,NA,9.79792560602331,-9.01982963573273,NA,NA,"+",NA,NA,NA,7,-167.093006729484,348.584589971423,6.16428225064237,0.000601841425955539
226.516497904993,1.15635757212203,0.64272626075294,NA,NA,-6.91533005060289,NA,NA,14.7863523561473,-12.2023853904196,-0.14221792985416,NA,"+",NA,-1.45386145775569,NA,9,-164.973122021297,348.591405332917,6.17109761213692,0.000599794032927544
82.2231565069565,NA,-0.239773483722537,NA,NA,-2.49830761761891,NA,NA,0.643100652373866,NA,NA,0.612356007555455,"+",NA,NA,NA,6,-168.147761283848,348.593394908122,6.17308718734199,0.000599197661939926
40.3299768299143,NA,-0.239773357439402,NA,NA,NA,-0.037246529307082,NA,0.642837205112569,NA,NA,0.612144567081379,"+",NA,NA,NA,6,-168.148013920293,348.593900181011,6.17359246023074,0.000599046301893474
110.531628896749,1.15633078249404,0.642522327848094,NA,NA,NA,-0.103075459415772,NA,14.7802948734878,-12.1983853798294,-0.141831300628665,NA,"+",NA,-1.45353226682891,NA,9,-164.974870132655,348.594901555633,6.17459383485306,0.000598746442085583
-3.61726130314141,0.607498179041567,-0.247514862948341,NA,-8.8760431510733e-05,NA,NA,NA,9.81586732964419,-8.99547999717939,NA,NA,"+",NA,NA,NA,7,-167.105395925824,348.609368364103,6.18906064332231,0.00059443109318312
242.051752413487,NA,-588.837912355426,-0.0047181441332305,NA,-7.28280146439785,NA,"+",2.43837313599884,NA,NA,NA,"+",17.7092178019528,-9.54453502688974,NA,10,-163.919080605904,348.629528118284,6.20922039750332,0.000588469397880561
-12505.8611929895,1.70105031313155,-599.15477819093,-0.000439995956299811,-0.00524699519411737,755.074230184786,-11.3985379435585,NA,4.18624721809881,NA,NA,NA,"+",18.0388332694832,-10.7909095142509,NA,11,-162.840392521519,348.633853635096,6.21354591431526,0.000587198056041822
52.0484916356176,NA,-0.25782379843411,NA,-0.00214139172991663,NA,-0.0476012803378112,NA,NA,1.13351954672136,NA,NA,"+",NA,NA,NA,6,-168.168657831803,348.635188004032,6.21488028325211,0.000586806417281118
105.529917843392,NA,-0.257827665477446,NA,-0.00214048733584964,-3.19110329964893,NA,NA,NA,1.1332271828665,NA,NA,"+",NA,NA,NA,6,-168.168720604889,348.635313550203,6.21500582942258,0.00058676958278799
-1.85522714653524,0.270800854094577,-0.260883831404328,NA,NA,NA,NA,NA,1.08862128558233,NA,-0.563972119504853,NA,"+",NA,NA,NA,6,-168.178020014512,348.653912369449,6.23360464866909,0.000581338265247674
-3.37012004799258,NA,-0.248118728843464,0.0135532717753058,NA,NA,NA,NA,1.31626852111538,NA,-0.695003075038156,NA,"+",NA,NA,NA,6,-168.17967534562,348.657223031665,6.2369153108848,0.000580376753962349
59.3263231955577,NA,-50.6468719392024,NA,NA,-1.80501716152528,NA,NA,NA,NA,NA,0.850918367275363,"+",1.50161974414759,NA,NA,6,-168.181296096199,348.660464532824,6.24015681204355,0.000579436869866697
29685.468431601,0.850705092396659,-672.137166920272,NA,NA,-1763.1692063777,26.1768951308216,NA,4.56942328990478,NA,-1.23572106058539,NA,"+",20.1960394242062,-10.431216219003,-1.80674094635938,11,-162.853713829085,348.660496250229,6.24018852944835,0.000579427680822683
169.235772107725,NA,3.04170468733058,NA,NA,-5.15319813417782,NA,NA,3.63817062356539,NA,-1.42517808191329,NA,"+",NA,-4.71511720296121,2.16451784831077,8,-166.076416744659,348.667119203605,6.24681148282434,0.000577512093027929
82.8043743938328,NA,3.04125363267494,NA,NA,NA,-0.0768096170083465,NA,3.63645841949044,NA,-1.42465845854007,NA,"+",NA,-4.71440722693134,2.16439424082297,8,-166.077508700314,348.669303114914,6.24899539413377,0.000576881819610218
373.183519271414,NA,-651.011805656847,NA,NA,-11.2708668269226,NA,"+",5.66208168006145,NA,-1.61063146944078,-1.36567831780172,"+",19.5935688201598,-11.3298211781012,NA,11,-162.862451772905,348.677972137869,6.25766441708828,0.000574386730145535
-2.46449244486651,NA,2.85048224751498,NA,NA,NA,NA,NA,1.96855476598804,NA,-0.919939530788166,NA,"+",NA,-4.56924081727152,1.72846556922873,7,-167.139784006396,348.678144525247,6.25783680446693,0.000574337223767762
197.938320365733,1.13600142397495,1.69431887349506,NA,-0.00421794265336614,-5.98302711187871,NA,NA,3.00761385423905,NA,NA,NA,"+",NA,-3.28087935793476,NA,8,-166.085976458016,348.686238630318,6.2659309095373,0.000572017547941322
97.6566230375554,1.13617124480059,1.69390221186654,NA,-0.00421900051778209,NA,-0.0892399856289364,NA,3.00767455027653,NA,NA,NA,"+",NA,-3.28017978076684,NA,8,-166.086078248326,348.686442210938,6.2661344901573,0.000571959325061105
27240.3143960015,NA,-544.113870342655,NA,NA,-1616.17178237063,23.9661596219124,"+",14.2384173297902,-11.0070722169377,NA,NA,"+",16.3591898343788,-8.51816314630736,NA,11,-162.867306914822,348.687682421702,6.26737470092195,0.000571604759950393
46.0861402140029,NA,-0.226087567087293,NA,NA,-1.41238151285333,NA,NA,NA,NA,-0.198342376666268,0.884539339119571,"+",NA,NA,NA,6,-168.194953401233,348.687779142891,6.26747142211042,0.000571577117472943
22.4000198052407,NA,-0.226090137062469,NA,NA,NA,-0.021054698868951,NA,NA,NA,-0.198354322124575,0.884405548474687,"+",NA,NA,NA,6,-168.195095136765,348.688062613956,6.26775489317583,0.000571496110426638
-2.04073767030131,NA,-0.327987122828817,NA,NA,NA,NA,NA,1.31287871101348,NA,-0.645736228633429,NA,"+",NA,NA,-0.359263912488865,6,-168.197989661526,348.693851663477,6.27354394269707,0.000569844292551561
475.844733549205,2.49051303038716,-576.768601732171,-0.0180497332709147,NA,-14.4161928811061,NA,"+",26.239561977798,-20.6559913962599,-1.2549299416315,NA,"+",17.355351078419,-9.72558687966089,NA,13,-160.687530231415,348.698696826467,6.27838910568659,0.000568465469143918
9960.39440397464,NA,-0.253683224668757,NA,NA,-591.284910698555,8.77358674371637,NA,0.839551839216595,NA,NA,NA,"+",NA,NA,NA,6,-168.205732514978,348.709337370381,6.28902964960099,0.000565449109292069
270.701096791302,1.39066322894048,-0.256198787921491,-0.00823397089128175,NA,-8.21932493824668,NA,NA,16.8767945744722,-14.2391388358073,NA,-0.714217554366554,"+",NA,NA,NA,9,-165.03899620747,348.723153705263,6.3028459844827,0.00056155635355111
132.893586176521,1.39076063292541,-0.25622101185689,-0.00824007872129794,NA,NA,-0.122554888095728,NA,16.8706555129699,-14.2340688803776,NA,-0.715064261368225,"+",NA,NA,NA,9,-165.04044442512,348.726050140562,6.30574241978195,0.000560743686330181
273.431889441137,1.36665952335028,-0.252690492326816,NA,NA,-8.32504912346912,NA,NA,16.5483582396863,-13.7040614974263,-0.138019033634776,-0.857867346297009,"+",NA,NA,NA,9,-165.042882185152,348.730925660627,6.3106179398464,0.000559378392588707
133.84623180351,1.36688631449388,-0.252706714741376,NA,NA,NA,-0.124126765127625,NA,16.5424933929279,-13.6997411667588,-0.137752971625305,-0.858660189516977,"+",NA,NA,NA,9,-165.044385530329,348.73393235098,6.3136246301994,0.000558538085574378
-1.23110002473587,0.381014397637732,-0.236508033900942,NA,NA,NA,NA,NA,NA,NA,-0.177233595665788,0.875517451881843,"+",NA,NA,NA,6,-168.218896381568,348.735665103562,6.31535738278143,0.000558054390980428
19733.6145118201,2.4205250646023,-564.156680477988,NA,NA,-1163.99645222588,17.1543703550221,"+",25.7387200867916,-20.1517347630256,-1.2791285009629,NA,"+",16.9781939031072,-9.63319443614551,NA,13,-160.70775785014,348.739152063917,6.31884434313673,0.000557082281884417
100.151614949347,NA,-0.253840754419447,-0.00197532259616981,NA,-3.02760117946943,NA,NA,0.817417298267691,NA,NA,NA,"+",NA,NA,NA,6,-168.222441669248,348.742755678922,6.32244795814148,0.000556079430593281
18255.5102989613,NA,-0.228728585362919,NA,NA,-1087.72864323099,16.201536600087,NA,NA,NA,NA,1.06003476496764,"+",NA,NA,NA,6,-168.222520813621,348.742913967667,6.32260624688621,0.00055603542177731
49.3929824411395,NA,-0.253840304833492,-0.00198267284363668,NA,NA,-0.0451460062724546,NA,0.817183869277411,NA,NA,NA,"+",NA,NA,NA,6,-168.222614806925,348.743101954275,6.3227942334949,0.000555983160626821
179.136721921956,NA,-0.256833365873681,NA,NA,-5.43747594500003,NA,NA,3.14464017214012,NA,-1.2009805532626,-0.33862282641258,"+",NA,NA,NA,7,-167.172975604369,348.744527721194,6.32422000041356,0.000555586950670487
87.9650042027099,NA,-0.256830099676721,NA,NA,NA,-0.0810719038732767,NA,3.14365733627348,NA,-1.20067756583261,-0.339024957952648,"+",NA,NA,NA,7,-167.173660749192,348.745898010839,6.32559029005864,0.000555206423520753
343.8591146601,NA,-740.863486283608,NA,NA,-10.3905025194067,NA,"+",4.98619466182269,NA,-1.36580807452094,NA,"+",22.2462223561226,-10.6492065097474,-2.21939866032624,11,-162.904147402617,348.761363397291,6.34105567651079,0.000550929739025313
247.782124043066,NA,-491.504128505571,-0.0222113524484401,-0.00428481538347112,-7.4958153814149,NA,NA,13.1785267755008,-9.10408208413843,NA,1.5294515397517,"+",14.7851952719272,-8.17115891402063,NA,11,-162.90656341538,348.766195422818,6.34588770203766,0.000549600292370794
-4.44349841434961,1.78132415039511,-0.24866052456138,NA,NA,NA,NA,"+",14.9545497426713,-13.8805174907559,NA,NA,"+",NA,NA,NA,8,-166.126311561248,348.766908836781,6.34660111600056,0.000549404281070877
165.130621811095,NA,-0.266462967062706,NA,NA,-5.0168537025877,NA,NA,2.9237468307994,NA,-1.1245950966411,NA,"+",NA,NA,-0.087396834181272,7,-167.191047427852,348.78067136816,6.36036364737993,0.000545636662102303
80.9991691726609,NA,-0.266413036641214,NA,NA,NA,-0.0747892818984729,NA,2.9224875691849,NA,-1.12422380865754,NA,"+",NA,NA,-0.0871891475108283,7,-167.191779168864,348.782134850183,6.36182712940246,0.000545237543422955
165.638181499308,NA,-0.249344357740465,0.000372435463755778,NA,-5.03313333808955,NA,NA,2.92535554517647,NA,-1.13240654378484,NA,"+",NA,NA,NA,7,-167.192566085752,348.78370868396,6.36340096317969,0.000544808655563411
81.2371607621947,NA,-0.249342923383743,0.000361076812059262,NA,NA,-0.0750340654204762,NA,2.92413331090175,NA,-1.13201364828087,NA,"+",NA,NA,NA,7,-167.193292355877,348.785161224209,6.36485350342861,0.000544413120963196
10466.6186013832,1.18615555498816,-693.489418218332,NA,-0.00459997942005765,-614.226957897355,9.00467168882677,NA,6.29540681834256,NA,-1.10722829671999,NA,"+",20.8476456823038,-11.1569188177928,-1.41521333991993,12,-161.828084722045,348.786604226699,6.36629650591817,0.00054402046788562
359.505582878436,1.27869805646486,-703.830991119386,NA,-0.00433090493442874,-10.8636152424562,NA,NA,6.33077765855223,NA,-1.14066878960932,-0.399060292862336,"+",21.1576977513636,-11.2679385390554,-1.39570676306912,12,-161.828505100157,348.787444982922,6.36713726214208,0.000543791821650769
181.118009578617,NA,NA,NA,NA,-5.57305624691252,NA,NA,15.6952906359083,-13.9388437882999,NA,1.153606501667,"+",NA,NA,NA,6,-168.250823453032,348.79951924649,6.37921152570965,0.0005405187686278
328.258534385339,NA,-561.718197069916,-0.0126262756952309,NA,-9.92328350900943,NA,"+",14.250031513522,-11.0538769662675,NA,NA,"+",16.8852813941343,-8.60579597021818,NA,11,-162.924185511106,348.80143961427,6.3811318934894,0.000540000020300738
87.6400019578227,NA,NA,NA,NA,NA,-0.0830629854084011,NA,15.6890041519391,-13.9338201149412,NA,1.15338350512649,"+",NA,NA,NA,6,-168.252305435077,348.802483210579,6.38217548979901,0.000539718322787562
-1.95869915661106,NA,-0.286308683121435,NA,-0.00281474422582279,NA,NA,"+",1.9004033102371,NA,NA,NA,"+",NA,NA,NA,7,-167.205188282552,348.80895307756,6.38864535677942,0.000537975190887905
-2.61521587003162,NA,1.74583345031807,NA,-0.00164879549152681,NA,NA,NA,2.32199361162728,NA,-0.703277083493405,NA,"+",NA,-3.34675558541412,NA,7,-167.208109490894,348.814795494244,6.39448777346331,0.000536405946433443
347.502606926534,1.23081519978986,-695.294933817267,0.00108234774650129,-0.00473811583021484,-10.5084992100941,NA,NA,6.23507824862139,NA,-1.06641816124202,NA,"+",20.9005214367575,-11.0926324770534,-1.39494619707132,12,-161.842669862011,348.81577450663,6.39546678584946,0.000536143436655983
-1.10632250775289,0.463234755695788,-0.236869652565097,NA,NA,NA,NA,NA,NA,-0.207328230475809,NA,0.896885244850398,"+",NA,NA,NA,6,-168.259710409434,348.817293159294,6.39698543851381,0.000535736483351442
-1.44555618623556,0.547013524758434,-0.267690514350255,NA,-0.00158959462738204,NA,NA,NA,0.694701989743842,NA,NA,NA,"+",NA,NA,NA,6,-168.262859771861,348.823591884148,6.4032841633674,0.000534051909059969
-1.51943205706158,NA,-0.235200397944009,NA,NA,NA,NA,NA,NA,0.500800199181672,-0.421308675745947,0.92713754970598,"+",NA,NA,NA,6,-168.26376028888,348.825392918186,6.40508519740547,0.000533571202701426
68.8207334295915,NA,-54.5485769813507,NA,NA,-2.08602557160508,NA,NA,NA,NA,-0.199312857358872,NA,"+",1.61749941140858,NA,NA,6,-168.265548633598,348.828969607621,6.40866188684026,0.000532617846178854
329.275066685576,NA,-569.366695141582,NA,NA,-9.98449711463874,NA,"+",13.5951388933718,-10.3608216589357,NA,-0.354693654588465,"+",17.1148495200611,-8.69790075813382,NA,11,-162.940899842444,348.834868276945,6.41456055616482,0.000531049292135792
56.3905151705106,NA,-0.232017517407956,NA,NA,-1.71904081405817,NA,NA,NA,0.1228628332803,NA,0.824278952280686,"+",NA,NA,NA,6,-168.269612719726,348.837097779878,6.41679005909805,0.000530457633995697
27.561531405165,NA,-0.232017636352231,NA,NA,NA,-0.0256260202867912,NA,NA,0.12270595944286,NA,0.824154987122373,"+",NA,NA,NA,6,-168.269779268078,348.837430876582,6.41712315580156,0.000530369294507681
51.8694834579547,NA,-0.232260744947064,-0.00450007239550412,NA,-1.57030905633327,NA,NA,NA,NA,NA,0.916727513921965,"+",NA,NA,NA,6,-168.271324012848,348.840520366121,6.4202126453402,0.000529550641781732
25.5377630246591,NA,-0.232264698176016,-0.00450194196557426,NA,NA,-0.0234113735989941,NA,NA,NA,NA,0.916575480194771,"+",NA,NA,NA,6,-168.271471594743,348.840815529912,6.420507809132,0.000529472495460675
324.143174618267,0.6850614246017,-628.223120578934,NA,NA,-9.79443464678751,NA,"+",4.77306565444836,NA,-1.47672220525471,NA,"+",18.9133837804478,-11.2095678053139,NA,11,-162.946133920064,348.845336432187,6.42502871140613,0.000528277000444348
-1.22526106209443,0.439168853455197,-0.242406416734018,NA,NA,NA,NA,NA,0.0891634941500103,NA,NA,0.840074127270207,"+",NA,NA,NA,6,-168.27851218034,348.854896701105,6.43458898032475,0.000525757791226785
-1.44580736346099,0.455154284804285,-0.239426021885371,0.0028422408722973,NA,NA,NA,NA,NA,NA,NA,0.824802874435864,"+",NA,NA,NA,6,-168.280343672305,348.858559685035,6.43825196425462,0.000524795751309759
241.536455592748,NA,NA,NA,NA,-7.38917990139992,NA,NA,15.6830941848613,-12.5915439480729,-0.624430285840114,NA,"+",NA,NA,NA,6,-168.285367218233,348.868606776892,6.44829905611135,0.000522166026551905
122.301215900457,NA,1.48738361168974,NA,-0.006116726344416,-3.74234195087543,NA,NA,3.10289514707659,NA,NA,2.26548588013823,"+",NA,-2.83922114018549,NA,8,-166.178598664088,348.871483042461,6.45117532168069,0.00052141562218997
117.611794727054,NA,NA,NA,NA,NA,-0.110145225374618,NA,15.6763825305262,-12.5867936860567,-0.624077838743486,NA,"+",NA,NA,NA,6,-168.286935155221,348.871742650868,6.45143493008794,0.000521347944642885
59.5448514805081,NA,1.48716103606419,NA,-0.00611618079314198,NA,-0.0557911507485546,NA,3.10224613852898,NA,NA,2.26504596829747,"+",NA,-2.83885994619115,NA,8,-166.179179033712,348.87264378171,6.45233606092944,0.000521113096198117
245.830285844017,1.20989851149764,-0.244192089583664,-0.0136957403832777,NA,-7.45955359614546,NA,NA,16.3538851917679,-13.937937655277,0.00533032950011444,NA,"+",NA,NA,NA,9,-165.114332595315,348.873826480952,6.4535187601719,0.000520805027263263
120.733390311224,1.20991287583646,-0.244200676335344,-0.0137068619693223,NA,NA,-0.111200581280512,NA,16.3479248177712,-13.9339025664024,0.00571043715108564,NA,"+",NA,NA,NA,9,-165.115928160839,348.877017612,6.45670989121953,0.000519974711305045
40320.522523168,NA,1.7480190589256,NA,NA,-2400.60642295164,35.7284677491526,NA,3.77733207850532,NA,-1.3334302693468,NA,"+",NA,-3.33280391037681,NA,8,-166.185544143972,348.88537400223,6.46506628144971,0.000517806687872746
54657.4543363359,NA,1.01802397660829,NA,NA,-3254.71025223161,48.4469096915439,NA,14.1255361708858,-10.3300983048647,-0.80290718223633,NA,"+",NA,-2.07539670517732,NA,9,-165.121335592558,348.887832475439,6.46752475465826,0.000517170571986639
-1.30846161714692,NA,-0.280368853574841,NA,NA,NA,NA,NA,NA,NA,-0.203161212402008,1.05973877418683,"+",NA,NA,-0.275246610117407,6,-168.297842999973,348.893558340372,6.47325061959174,0.000515692065007939
266.763340346193,0.936333857501549,-679.555934490589,-0.00674484147059047,NA,-8.04600216990385,NA,NA,4.28188354103144,NA,-1.12354495027627,NA,"+",20.4141776504941,-10.2651974023979,-1.7948860809501,11,-162.978122338083,348.909313268224,6.48900554744341,0.000511645677927793
85.3022054218727,NA,-53.7131544161009,NA,NA,-2.5789914442444,NA,NA,NA,0.29684747158074,NA,NA,"+",1.59241510916516,NA,NA,6,-168.307593146998,348.913058634422,6.49275091364126,0.000510688424310189
241.050786231362,1.21952694290773,-0.185058909418425,NA,NA,-7.35554854023595,NA,NA,16.2122697113085,-13.8348682110852,-0.0298272416679226,NA,"+",NA,NA,0.258367752363483,9,-165.13417658422,348.913514458762,6.49320673798138,0.00051057204546576
117.692824797737,1.21953804056189,-0.185027407156338,NA,NA,NA,-0.109646385731758,NA,16.206123585479,-13.8306909220521,-0.029474082215427,NA,"+",NA,NA,0.258523887817992,9,-165.135811180789,348.916783651901,6.4964759311211,0.000509738147880318
-1.43371078887081,NA,-0.227429389767893,0.00127089114399297,NA,NA,NA,NA,NA,NA,-0.227218716704853,1.04549440560344,"+",NA,NA,NA,6,-168.313857835323,348.925588011071,6.50528029029095,0.000507499120927306
35873.843237579,NA,NA,NA,NA,-2133.60366334966,31.7181702684927,NA,17.9591297582553,-15.6238056136396,NA,NA,"+",NA,NA,NA,6,-168.31707708242,348.932026505265,6.5117187844844,0.000505867982782738
71.8668470319961,NA,-53.3076487748481,NA,-0.000498001046063237,-2.17523599155474,NA,NA,NA,NA,NA,NA,"+",1.58044622697501,NA,NA,6,-168.317249349358,348.932371039141,6.51206331836096,0.000505780845959783
-5436.74941686312,1.64524727429133,-574.478710260017,NA,NA,331.491290759177,-5.05226353892402,NA,2.14786168926229,NA,NA,-0.961649847939616,"+",17.295040824396,-10.3463206316314,NA,10,-164.074220704784,348.939808316043,6.5195005952628,0.000503903522565083
238.115653791342,1.61508107873967,-570.763081800611,-0.000443610710143711,NA,-7.15790229117168,NA,NA,2.14303058146479,NA,NA,-0.881673929317069,"+",17.1842616744056,-10.3423726588228,NA,10,-164.078717556494,348.948802019463,6.52849429868223,0.000501642630406406
367.020021279666,1.15359048231563,-639.417733778609,NA,-0.0046621412642321,-11.0958370760651,NA,"+",6.49246419949818,NA,-1.31927679064665,NA,"+",19.2550338692708,-11.6935333282894,NA,12,-161.9118249284,348.954084639408,6.53377691862789,0.000500319385043807
-4.13255019340084,NA,NA,NA,NA,NA,NA,NA,10.9884687587438,-10.3969476013033,NA,NA,"+",NA,NA,NA,4,-170.409443917589,348.959732905601,6.53942518482108,0.00049890840983832
7332.31761066754,1.21386692869336,-632.689389607837,NA,-0.00441090833608488,-426.967430886243,6.20766526913593,NA,6.417140218147,NA,-1.25695743045429,-0.325251442449222,"+",19.051717488052,-11.5605504675908,NA,12,-161.915425854157,348.961286490922,6.54097877014163,0.000498521011930814
28850.1735349915,0.813063749527752,-584.314700787211,-0.00111359419884584,NA,-1713.42440608091,25.436334490219,NA,4.57862708984309,NA,-1.3604539230396,NA,"+",17.5959507731203,-10.7448818874935,NA,11,-163.006503373286,348.966075338629,6.54576761784881,0.000497328769265091
358.791751114882,1.26897909260519,-636.668388567991,0.00453354647452697,-0.00438884461160097,-10.8573286541612,NA,NA,6.39700956205916,NA,-1.25289416056193,-0.46499705655418,"+",19.1700495755818,-11.5422950655446,NA,12,-161.918097291656,348.966629365922,6.54632164514112,0.000497191021489267
-2.50163204995909,0.623823478434109,-0.247437923327998,0.0151162769342149,-0.000841193274194451,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,6,-168.335793637125,348.969459614676,6.54915189389516,0.000496487931951628
10266.9198993994,1.16608068010392,-624.233680948728,0.00319030977712276,-0.0047188491948447,-602.385951068041,8.82882032667688,NA,6.3490249757144,NA,-1.20803918868084,NA,"+",18.7974080682097,-11.4116584922498,NA,12,-161.922229001358,348.974892785324,6.55458506454409,0.000495141010463826
-1.53641118915997,NA,1.05316927515523,NA,NA,NA,NA,"+",0.988389095843045,NA,NA,NA,"+",NA,-2.20285090790383,NA,7,-167.293313516075,348.985203544605,6.56489582382437,0.000492594939200565
72.0388739804383,NA,-53.6809922163237,0.00273942725721024,NA,-2.18835348631181,NA,NA,NA,NA,NA,NA,"+",1.59161716034783,NA,NA,6,-168.344513423012,348.986899186449,6.56659146566892,0.000492177483893582
1142.77114763833,NA,-53.6144450930389,NA,NA,-66.0253982305501,0.951725905641911,NA,NA,NA,NA,NA,"+",1.58957329006802,NA,NA,6,-168.34603905077,348.989950441966,6.56964272118586,0.000491427176752292
43779.9195372634,NA,-86.784264541713,NA,NA,-2604.90137198597,38.7419763884691,NA,16.3172279146154,-12.8181844446926,-0.626009670441458,NA,"+",2.57788358914687,NA,NA,9,-165.172463720353,348.990088731029,6.56978101024907,0.000491393198425058
-2.41562410872443,0.534022583940254,-0.244819259838796,0.013619351645808,NA,NA,NA,NA,NA,NA,-0.184989056848259,NA,"+",NA,NA,NA,6,-168.347484199468,348.992840739361,6.57253301858066,0.000490717504322546
112.724360600362,NA,-0.262663674724385,NA,NA,-3.41631394396357,NA,"+",1.29824171952454,NA,NA,NA,"+",NA,NA,NA,7,-167.30386781693,349.006312146315,6.58600442553461,0.000487423283624181
55.423224712762,NA,-0.262657675557391,NA,NA,NA,-0.0509200137261716,"+",1.29757553025338,NA,NA,NA,"+",NA,NA,NA,7,-167.304502766317,349.007582045089,6.58727432430823,0.000487113892743298
-4.32693506631041,NA,NA,NA,NA,NA,NA,NA,10.9837880536126,-10.5570797643216,NA,2.03556089130108,"+",NA,NA,NA,5,-169.397841011678,349.007696157631,6.5873884368508,0.00048708610063375
-1.74656664246544,NA,NA,NA,-0.0031495330150427,NA,NA,NA,NA,NA,NA,3.10911016248235,"+",NA,NA,NA,4,-170.436137078231,349.013119226885,6.5928115061044,0.000485767138819095
-2.33347443027715,NA,1.5521668604533,NA,NA,NA,NA,NA,1.67723562736339,NA,-0.717186522621188,0.576581157370619,"+",NA,-2.98788083997843,NA,7,-167.307836036479,349.014248585413,6.59394086463243,0.000485492913620592
-1.28879333012747,0.410998527090936,-0.258228115474969,NA,NA,NA,NA,NA,NA,0.410697247635473,-0.340088617755687,NA,"+",NA,NA,NA,6,-168.361030407405,349.019933155235,6.59962543445494,0.00048411496362858
